x,y,x_orig,y_orig
134.66666666666666,124.66666666666667,134.66666666666666,124.66666666666667
135.0,124.66666666666667,135.0,124.66666666666667
135.33333333333334,124.66666666666667,135.33333333333334,124.66666666666667
135.66666666666666,124.66666666666667,135.66666666666666,124.66666666666667
136.0,124.66666666666667,136.0,124.66666666666667
134.66666666666666,125.0,134.66666666666666,125.0
135.0,125.0,135.0,125.0
135.33333333333334,125.0,135.33333333333334,125.0
135.66666666666666,125.0,135.66666666666666,125.0
136.0,125.0,136.0,125.0
136.33333333333334,125.0,136.33333333333334,125.0
136.66666666666666,125.0,136.66666666666666,125.0
137.0,125.0,137.0,125.0
134.66666666666666,125.33333333333333,134.66666666666666,125.33333333333333
135.0,125.33333333333333,135.0,125.33333333333333
135.33333333333334,125.33333333333333,135.33333333333334,125.33333333333333
135.66666666666666,125.33333333333333,135.66666666666666,125.33333333333333
136.0,125.33333333333333,136.0,125.33333333333333
136.33333333333334,125.33333333333333,136.33333333333334,125.33333333333333
136.66666666666666,125.33333333333333,136.66666666666666,125.33333333333333
137.0,125.33333333333333,137.0,125.33333333333333
137.33333333333334,125.33333333333333,137.33333333333334,125.33333333333333
134.66666666666666,125.66666666666667,134.66666666666666,125.66666666666667
135.0,125.66666666666667,135.0,125.66666666666667
135.33333333333334,125.66666666666667,135.33333333333334,125.66666666666667
135.66666666666666,125.66666666666667,135.66666666666666,125.66666666666667
136.0,125.66666666666667,136.0,125.66666666666667
136.33333333333334,125.66666666666667,136.33333333333334,125.66666666666667
136.66666666666666,125.66666666666667,136.66666666666666,125.66666666666667
137.0,125.66666666666667,137.0,125.66666666666667
137.33333333333334,125.66666666666667,137.33333333333334,125.66666666666667
134.66666666666666,126.0,134.66666666666666,126.0
135.0,126.0,135.0,126.0
135.33333333333334,126.0,135.33333333333334,126.0
135.66666666666666,126.0,135.66666666666666,126.0
136.0,126.0,136.0,126.0
136.33333333333334,126.0,136.33333333333334,126.0
136.66666666666666,126.0,136.66666666666666,126.0
137.0,126.0,137.0,126.0
137.33333333333334,126.0,137.33333333333334,126.0
135.33333333333334,126.33333333333333,135.33333333333334,126.33333333333333
135.66666666666666,126.33333333333333,135.66666666666666,126.33333333333333
136.0,126.33333333333333,136.0,126.33333333333333
136.33333333333334,126.33333333333333,136.33333333333334,126.33333333333333
136.66666666666666,126.33333333333333,136.66666666666666,126.33333333333333
137.0,126.33333333333333,137.0,126.33333333333333
137.33333333333334,126.33333333333333,137.33333333333334,126.33333333333333
137.66666666666666,126.33333333333333,137.66666666666666,126.33333333333333
135.33333333333334,126.66666666666667,135.33333333333334,126.66666666666667
135.66666666666666,126.66666666666667,135.66666666666666,126.66666666666667
136.0,126.66666666666667,136.0,126.66666666666667
136.33333333333334,126.66666666666667,136.33333333333334,126.66666666666667
136.66666666666666,126.66666666666667,136.66666666666666,126.66666666666667
137.0,126.66666666666667,137.0,126.66666666666667
135.33333333333334,127.0,135.33333333333334,127.0
135.66666666666666,127.0,135.66666666666666,127.0
136.0,127.0,136.0,127.0
136.33333333333334,127.0,136.33333333333334,127.0
135.33333333333334,127.33333333333333,135.33333333333334,127.33333333333333
135.66666666666666,127.33333333333333,135.66666666666666,127.33333333333333
136.0,127.33333333333333,136.0,127.33333333333333
136.33333333333334,127.33333333333333,136.33333333333334,127.33333333333333
135.33333333333334,127.66666666666667,135.33333333333334,127.66666666666667
135.66666666666666,127.66666666666667,135.66666666666666,127.66666666666667
136.0,127.66666666666667,136.0,127.66666666666667
136.33333333333334,127.66666666666667,136.33333333333334,127.66666666666667
