x,y,x_orig,y_orig
159.66666666666666,114.33333333333333,159.66666666666666,114.33333333333333
160.0,114.33333333333333,160.0,114.33333333333333
160.33333333333334,114.33333333333333,160.33333333333334,114.33333333333333
160.66666666666666,114.33333333333333,160.66666666666666,114.33333333333333
161.0,114.33333333333333,161.0,114.33333333333333
161.33333333333334,114.33333333333333,161.33333333333334,114.33333333333333
161.66666666666666,114.33333333333333,161.66666666666666,114.33333333333333
162.0,114.33333333333333,162.0,114.33333333333333
162.33333333333334,114.33333333333333,162.33333333333334,114.33333333333333
162.66666666666666,114.33333333333333,162.66666666666666,114.33333333333333
159.33333333333334,114.66666666666667,159.33333333333334,114.66666666666667
159.66666666666666,114.66666666666667,159.66666666666666,114.66666666666667
160.0,114.66666666666667,160.0,114.66666666666667
160.33333333333334,114.66666666666667,160.33333333333334,114.66666666666667
160.66666666666666,114.66666666666667,160.66666666666666,114.66666666666667
161.0,114.66666666666667,161.0,114.66666666666667
161.33333333333334,114.66666666666667,161.33333333333334,114.66666666666667
161.66666666666666,114.66666666666667,161.66666666666666,114.66666666666667
162.0,114.66666666666667,162.0,114.66666666666667
162.33333333333334,114.66666666666667,162.33333333333334,114.66666666666667
162.66666666666666,114.66666666666667,162.66666666666666,114.66666666666667
163.0,114.66666666666667,163.0,114.66666666666667
158.0,115.0,158.0,115.0
158.33333333333334,115.0,158.33333333333334,115.0
158.66666666666666,115.0,158.66666666666666,115.0
159.0,115.0,159.0,115.0
159.33333333333334,115.0,159.33333333333334,115.0
159.66666666666666,115.0,159.66666666666666,115.0
160.0,115.0,160.0,115.0
160.33333333333334,115.0,160.33333333333334,115.0
160.66666666666666,115.0,160.66666666666666,115.0
161.0,115.0,161.0,115.0
161.33333333333334,115.0,161.33333333333334,115.0
161.66666666666666,115.0,161.66666666666666,115.0
162.0,115.0,162.0,115.0
162.33333333333334,115.0,162.33333333333334,115.0
162.66666666666666,115.0,162.66666666666666,115.0
163.0,115.0,163.0,115.0
163.33333333333334,115.0,163.33333333333334,115.0
157.66666666666666,115.33333333333333,157.66666666666666,115.33333333333333
158.0,115.33333333333333,158.0,115.33333333333333
158.33333333333334,115.33333333333333,158.33333333333334,115.33333333333333
158.66666666666666,115.33333333333333,158.66666666666666,115.33333333333333
159.0,115.33333333333333,159.0,115.33333333333333
159.33333333333334,115.33333333333333,159.33333333333334,115.33333333333333
159.66666666666666,115.33333333333333,159.66666666666666,115.33333333333333
160.0,115.33333333333333,160.0,115.33333333333333
160.33333333333334,115.33333333333333,160.33333333333334,115.33333333333333
160.66666666666666,115.33333333333333,160.66666666666666,115.33333333333333
161.0,115.33333333333333,161.0,115.33333333333333
161.33333333333334,115.33333333333333,161.33333333333334,115.33333333333333
161.66666666666666,115.33333333333333,161.66666666666666,115.33333333333333
162.0,115.33333333333333,162.0,115.33333333333333
162.33333333333334,115.33333333333333,162.33333333333334,115.33333333333333
162.66666666666666,115.33333333333333,162.66666666666666,115.33333333333333
163.0,115.33333333333333,163.0,115.33333333333333
163.33333333333334,115.33333333333333,163.33333333333334,115.33333333333333
163.66666666666666,115.33333333333333,163.66666666666666,115.33333333333333
157.0,115.66666666666667,157.0,115.66666666666667
