x,y,x_orig,y_orig
120.0,107.0,120.0,107.0
120.0,107.33333333333333,120.0,107.33333333333333
120.33333333333333,107.33333333333333,120.33333333333333,107.33333333333333
120.33333333333333,107.66666666666667,120.33333333333333,107.66666666666667
120.66666666666667,107.66666666666667,120.66666666666667,107.66666666666667
120.33333333333333,108.0,120.33333333333333,108.0
120.66666666666667,108.0,120.66666666666667,108.0
119.66666666666667,108.33333333333333,119.66666666666667,108.33333333333333
120.0,108.33333333333333,120.0,108.33333333333333
120.33333333333333,108.33333333333333,120.33333333333333,108.33333333333333
120.66666666666667,108.33333333333333,120.66666666666667,108.33333333333333
121.0,108.33333333333333,121.0,108.33333333333333
119.33333333333333,108.66666666666667,119.33333333333333,108.66666666666667
119.66666666666667,108.66666666666667,119.66666666666667,108.66666666666667
120.0,108.66666666666667,120.0,108.66666666666667
120.33333333333333,108.66666666666667,120.33333333333333,108.66666666666667
120.66666666666667,108.66666666666667,120.66666666666667,108.66666666666667
121.0,108.66666666666667,121.0,108.66666666666667
121.33333333333333,108.66666666666667,121.33333333333333,108.66666666666667
119.0,109.0,119.0,109.0
119.33333333333333,109.0,119.33333333333333,109.0
119.66666666666667,109.0,119.66666666666667,109.0
120.0,109.0,120.0,109.0
120.33333333333333,109.0,120.33333333333333,109.0
120.66666666666667,109.0,120.66666666666667,109.0
121.0,109.0,121.0,109.0
121.33333333333333,109.0,121.33333333333333,109.0
121.66666666666667,109.0,121.66666666666667,109.0
118.66666666666667,109.33333333333333,118.66666666666667,109.33333333333333
119.0,109.33333333333333,119.0,109.33333333333333
119.33333333333333,109.33333333333333,119.33333333333333,109.33333333333333
119.66666666666667,109.33333333333333,119.66666666666667,109.33333333333333
120.0,109.33333333333333,120.0,109.33333333333333
120.33333333333333,109.33333333333333,120.33333333333333,109.33333333333333
120.66666666666667,109.33333333333333,120.66666666666667,109.33333333333333
121.0,109.33333333333333,121.0,109.33333333333333
121.33333333333333,109.33333333333333,121.33333333333333,109.33333333333333
121.66666666666667,109.33333333333333,121.66666666666667,109.33333333333333
118.33333333333333,109.66666666666667,118.33333333333333,109.66666666666667
118.66666666666667,109.66666666666667,118.66666666666667,109.66666666666667
119.0,109.66666666666667,119.0,109.66666666666667
119.33333333333333,109.66666666666667,119.33333333333333,109.66666666666667
119.66666666666667,109.66666666666667,119.66666666666667,109.66666666666667
120.0,109.66666666666667,120.0,109.66666666666667
120.33333333333333,109.66666666666667,120.33333333333333,109.66666666666667
120.66666666666667,109.66666666666667,120.66666666666667,109.66666666666667
121.0,109.66666666666667,121.0,109.66666666666667
121.33333333333333,109.66666666666667,121.33333333333333,109.66666666666667
121.66666666666667,109.66666666666667,121.66666666666667,109.66666666666667
118.0,110.0,118.0,110.0
118.33333333333333,110.0,118.33333333333333,110.0
118.66666666666667,110.0,118.66666666666667,110.0
119.0,110.0,119.0,110.0
119.33333333333333,110.0,119.33333333333333,110.0
119.66666666666667,110.0,119.66666666666667,110.0
120.0,110.0,120.0,110.0
120.33333333333333,110.0,120.33333333333333,110.0
120.66666666666667,110.0,120.66666666666667,110.0
121.0,110.0,121.0,110.0
121.33333333333333,110.0,121.33333333333333,110.0
121.66666666666667,110.0,121.66666666666667,110.0
122.0,110.0,122.0,110.0
122.33333333333333,110.0,122.33333333333333,110.0
117.66666666666667,110.33333333333333,117.66666666666667,110.33333333333333
118.0,110.33333333333333,118.0,110.33333333333333
118.33333333333333,110.33333333333333,118.33333333333333,110.33333333333333
118.66666666666667,110.33333333333333,118.66666666666667,110.33333333333333
119.0,110.33333333333333,119.0,110.33333333333333
119.33333333333333,110.33333333333333,119.33333333333333,110.33333333333333
119.66666666666667,110.33333333333333,119.66666666666667,110.33333333333333
120.0,110.33333333333333,120.0,110.33333333333333
120.33333333333333,110.33333333333333,120.33333333333333,110.33333333333333
120.66666666666667,110.33333333333333,120.66666666666667,110.33333333333333
121.0,110.33333333333333,121.0,110.33333333333333
121.33333333333333,110.33333333333333,121.33333333333333,110.33333333333333
121.66666666666667,110.33333333333333,121.66666666666667,110.33333333333333
122.0,110.33333333333333,122.0,110.33333333333333
122.33333333333333,110.33333333333333,122.33333333333333,110.33333333333333
122.66666666666667,110.33333333333333,122.66666666666667,110.33333333333333
123.0,110.33333333333333,123.0,110.33333333333333
117.33333333333333,110.66666666666667,117.33333333333333,110.66666666666667
117.66666666666667,110.66666666666667,117.66666666666667,110.66666666666667
118.0,110.66666666666667,118.0,110.66666666666667
118.33333333333333,110.66666666666667,118.33333333333333,110.66666666666667
118.66666666666667,110.66666666666667,118.66666666666667,110.66666666666667
119.0,110.66666666666667,119.0,110.66666666666667
119.33333333333333,110.66666666666667,119.33333333333333,110.66666666666667
119.66666666666667,110.66666666666667,119.66666666666667,110.66666666666667
120.0,110.66666666666667,120.0,110.66666666666667
120.33333333333333,110.66666666666667,120.33333333333333,110.66666666666667
120.66666666666667,110.66666666666667,120.66666666666667,110.66666666666667
121.0,110.66666666666667,121.0,110.66666666666667
121.33333333333333,110.66666666666667,121.33333333333333,110.66666666666667
121.66666666666667,110.66666666666667,121.66666666666667,110.66666666666667
122.0,110.66666666666667,122.0,110.66666666666667
122.33333333333333,110.66666666666667,122.33333333333333,110.66666666666667
122.66666666666667,110.66666666666667,122.66666666666667,110.66666666666667
123.0,110.66666666666667,123.0,110.66666666666667
123.33333333333333,110.66666666666667,123.33333333333333,110.66666666666667
117.0,111.0,117.0,111.0
117.33333333333333,111.0,117.33333333333333,111.0
117.66666666666667,111.0,117.66666666666667,111.0
118.0,111.0,118.0,111.0
118.33333333333333,111.0,118.33333333333333,111.0
118.66666666666667,111.0,118.66666666666667,111.0
119.0,111.0,119.0,111.0
119.33333333333333,111.0,119.33333333333333,111.0
119.66666666666667,111.0,119.66666666666667,111.0
120.0,111.0,120.0,111.0
120.33333333333333,111.0,120.33333333333333,111.0
120.66666666666667,111.0,120.66666666666667,111.0
121.0,111.0,121.0,111.0
121.33333333333333,111.0,121.33333333333333,111.0
121.66666666666667,111.0,121.66666666666667,111.0
122.0,111.0,122.0,111.0
122.33333333333333,111.0,122.33333333333333,111.0
122.66666666666667,111.0,122.66666666666667,111.0
123.0,111.0,123.0,111.0
123.33333333333333,111.0,123.33333333333333,111.0
123.66666666666667,111.0,123.66666666666667,111.0
124.0,111.0,124.0,111.0
116.66666666666667,111.33333333333333,116.66666666666667,111.33333333333333
117.0,111.33333333333333,117.0,111.33333333333333
117.33333333333333,111.33333333333333,117.33333333333333,111.33333333333333
117.66666666666667,111.33333333333333,117.66666666666667,111.33333333333333
118.0,111.33333333333333,118.0,111.33333333333333
118.33333333333333,111.33333333333333,118.33333333333333,111.33333333333333
118.66666666666667,111.33333333333333,118.66666666666667,111.33333333333333
119.0,111.33333333333333,119.0,111.33333333333333
119.33333333333333,111.33333333333333,119.33333333333333,111.33333333333333
119.66666666666667,111.33333333333333,119.66666666666667,111.33333333333333
120.0,111.33333333333333,120.0,111.33333333333333
120.33333333333333,111.33333333333333,120.33333333333333,111.33333333333333
120.66666666666667,111.33333333333333,120.66666666666667,111.33333333333333
121.0,111.33333333333333,121.0,111.33333333333333
121.33333333333333,111.33333333333333,121.33333333333333,111.33333333333333
121.66666666666667,111.33333333333333,121.66666666666667,111.33333333333333
122.0,111.33333333333333,122.0,111.33333333333333
122.33333333333333,111.33333333333333,122.33333333333333,111.33333333333333
122.66666666666667,111.33333333333333,122.66666666666667,111.33333333333333
123.0,111.33333333333333,123.0,111.33333333333333
123.33333333333333,111.33333333333333,123.33333333333333,111.33333333333333
123.66666666666667,111.33333333333333,123.66666666666667,111.33333333333333
124.0,111.33333333333333,124.0,111.33333333333333
124.33333333333333,111.33333333333333,124.33333333333333,111.33333333333333
116.33333333333333,111.66666666666667,116.33333333333333,111.66666666666667
116.66666666666667,111.66666666666667,116.66666666666667,111.66666666666667
117.0,111.66666666666667,117.0,111.66666666666667
117.33333333333333,111.66666666666667,117.33333333333333,111.66666666666667
117.66666666666667,111.66666666666667,117.66666666666667,111.66666666666667
118.0,111.66666666666667,118.0,111.66666666666667
118.33333333333333,111.66666666666667,118.33333333333333,111.66666666666667
118.66666666666667,111.66666666666667,118.66666666666667,111.66666666666667
119.0,111.66666666666667,119.0,111.66666666666667
119.33333333333333,111.66666666666667,119.33333333333333,111.66666666666667
119.66666666666667,111.66666666666667,119.66666666666667,111.66666666666667
120.0,111.66666666666667,120.0,111.66666666666667
120.33333333333333,111.66666666666667,120.33333333333333,111.66666666666667
120.66666666666667,111.66666666666667,120.66666666666667,111.66666666666667
121.0,111.66666666666667,121.0,111.66666666666667
121.33333333333333,111.66666666666667,121.33333333333333,111.66666666666667
121.66666666666667,111.66666666666667,121.66666666666667,111.66666666666667
122.0,111.66666666666667,122.0,111.66666666666667
122.33333333333333,111.66666666666667,122.33333333333333,111.66666666666667
122.66666666666667,111.66666666666667,122.66666666666667,111.66666666666667
123.0,111.66666666666667,123.0,111.66666666666667
123.33333333333333,111.66666666666667,123.33333333333333,111.66666666666667
123.66666666666667,111.66666666666667,123.66666666666667,111.66666666666667
124.0,111.66666666666667,124.0,111.66666666666667
124.33333333333333,111.66666666666667,124.33333333333333,111.66666666666667
124.66666666666667,111.66666666666667,124.66666666666667,111.66666666666667
116.33333333333333,112.0,116.33333333333333,112.0
